raw_output/gr/OG0000408.tsv.gr01.bd:		#Likelihood: -16.9546027102646
raw_output/gr/OG0000410.tsv.gr01.bd:		#Likelihood: -17.1119540100856
raw_output/gr/OG0000414.tsv.gr01.bd:		#Likelihood: -16.4517892151897
raw_output/gr/OG0000415.tsv.gr01.bd:		#Likelihood: -12.4653942146189
raw_output/gr/OG0000416.tsv.gr01.bd:		#Likelihood: -14.8857576693697
raw_output/gr/OG0000417.tsv.gr01.bd:		#Likelihood: -13.6693646172975
raw_output/gr/OG0000418.tsv.gr01.bd:		#Likelihood: -13.2763200619685
raw_output/gr/OG0000419.tsv.gr01.bd:		#Likelihood: -13.5640046374053
raw_output/gr/OG0000423.tsv.gr01.bd:		#Likelihood: -13.1585423582322
raw_output/gr/OG0000424.tsv.gr01.bd:		#Likelihood: -12.7530767924344
raw_output/gr/OG0000425.tsv.gr01.bd:		#Likelihood: -15.1734457785049
raw_output/gr/OG0000426.tsv.gr01.bd:		#Likelihood: -17.655747825353
raw_output/gr/OG0000427.tsv.gr01.bd:		#Likelihood: -12.4653941867398
raw_output/gr/OG0000428.tsv.gr01.bd:		#Likelihood: -13.1585423583062
raw_output/gr/OG0000429.tsv.gr01.bd:		#Likelihood: -15.1734454135128
raw_output/gr/OG0000430.tsv.gr01.bd:		#Likelihood: -14.2571548796833
raw_output/gr/OG0000431.tsv.gr01.bd:		#Likelihood: -15.1734454487569
raw_output/gr/OG0000432.tsv.gr01.bd:		#Likelihood: -16.1509069539727
raw_output/gr/OG0000433.tsv.gr01.bd:		#Likelihood: -14.662619546638
raw_output/gr/OG0000434.tsv.gr01.bd:		#Likelihood: -13.1585422035956
